,ML_model,mean_fit_time,mean_score_time,mean_test_accuracy,mean_test_f1_score,mean_test_precision,mean_test_recall,param_C,param_bootstrap,param_class_weight,param_criterion,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,param_penalty,param_solver,params,rank_test_accuracy,rank_test_f1_score,rank_test_precision,rank_test_recall,split0_test_accuracy,split0_test_f1_score,split0_test_precision,split0_test_recall,split1_test_accuracy,split1_test_f1_score,split1_test_precision,split1_test_recall,split2_test_accuracy,split2_test_f1_score,split2_test_precision,split2_test_recall,split3_test_accuracy,split3_test_f1_score,split3_test_precision,split3_test_recall,split4_test_accuracy,split4_test_f1_score,split4_test_precision,split4_test_recall,std_fit_time,std_score_time,std_test_accuracy,std_test_f1_score,std_test_precision,std_test_recall
2,RandomForestClassifier,0.36696820259094237,0.06693100929260254,0.6347,0.4375015560417518,0.32268967130687887,0.680401612681147,,False,balanced,entropy,5,log2,3,5,27,,,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 3, 'min_samples_split': 5, 'n_estimators': 27}",439,214,431,92,0.6356821589205397,0.4473085670962851,0.3274139844617092,0.7057416267942583,0.6531734132933533,0.43941841680129246,0.33170731707317075,0.6507177033492823,0.6495,0.4396482813749001,0.32973621103117506,0.6594724220623501,0.6123061530765382,0.42464736451373425,0.30752688172043013,0.6858513189448441,0.6228114057028514,0.4364723467862481,0.31704668838219324,0.7002398081534772,0.011734311495174926,0.0034293799165369338,0.015517373447436901,0.007358213687254407,0.009110051352010384,0.02184071933402013
3,RandomForestClassifier,0.6497456073760987,0.09157853126525879,0.6399,0.4371614900942095,0.3246571211578587,0.6698700492237788,,False,balanced,entropy,5,log2,3,5,46,,,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 3, 'min_samples_split': 5, 'n_estimators': 46}",340,224,371,137,0.6466766616691654,0.4411067193675889,0.3293978748524203,0.6674641148325359,0.6561719140429785,0.440650406504065,0.33374384236453203,0.6483253588516746,0.63,0.43854324734446126,0.32075471698113206,0.6930455635491607,0.6453226613306653,0.43595863166268894,0.3261904761904762,0.657074340527578,0.6213106553276638,0.4295403165033911,0.3131868131868132,0.6834532374100719,0.02936417105981904,0.01408835024671754,0.012519146823356569,0.004222792541648087,0.0071298907550980065,0.016464268551221208
4,RandomForestClassifier,0.9992972850799561,0.14988470077514648,0.6373,0.4402073317169872,0.3247642003371874,0.68327907071472,,False,balanced,entropy,5,log2,3,5,77,,,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 3, 'min_samples_split': 5, 'n_estimators': 77}",375,104,368,49,0.63968015992004,0.4415182029434546,0.32646048109965636,0.6818181818181818,0.6421789105447276,0.440625,0.3271461716937355,0.6746411483253588,0.6445,0.44059795436664045,0.32786885245901637,0.6714628297362111,0.6348174087043522,0.44018404907975467,0.32356257046223225,0.6882494004796164,0.6253126563281641,0.43810952738184544,0.31877729257641924,0.7002398081534772,0.01813076092210676,0.01280737153389902,0.006798652834600379,0.0011353842595088117,0.003330544452397653,0.010282260757505532
5,RandomForestClassifier,1.6310805320739745,0.2632927894592285,0.6409,0.44042790165378976,0.3264655068079525,0.6770480333436599,,False,balanced,entropy,5,log2,3,5,129,,,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 3, 'min_samples_split': 5, 'n_estimators': 129}",330,98,323,117,0.6526736631684158,0.4514601420678769,0.336866902237927,0.6842105263157895,0.6471764117941029,0.4414556962025316,0.32978723404255317,0.6674641148325359,0.643,0.4377952755905511,0.32590855803048063,0.6666666666666666,0.6358179089544772,0.43213728549141966,0.3202312138728324,0.6642685851318945,0.6258129064532266,0.43928035982008995,0.31952017448200654,0.7026378896882494,0.02169126363787423,0.0208814787855254,0.009336303473224321,0.006320995753045811,0.0064288910333870864,0.014620144437709317
6,RandomForestClassifier,2.8642903327941895,0.40180559158325196,0.6374,0.4392248249062893,0.32434684950824233,0.6804037198948975,,False,balanced,entropy,5,log2,3,5,215,,,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 3, 'min_samples_split': 5, 'n_estimators': 215}",371,149,379,91,0.6381809095452274,0.445635528330781,0.3277027027027027,0.6961722488038278,0.638680659670165,0.432050274941084,0.3216374269005848,0.6578947368421053,0.6455,0.4421715184893784,0.32903981264637,0.6738609112709832,0.6408204102051025,0.44167962674961125,0.32681242807825084,0.6810551558752997,0.6238119059529765,0.4345864661654136,0.31653888280394304,0.6930455635491607,0.02721858530162378,0.031368754349637346,0.007267714522628019,0.005075967454634069,0.004639953144929523,0.01384664057920421
7,RandomForestClassifier,4.836735820770263,0.6717596530914307,0.6339,0.43774996732931176,0.32221095819243484,0.68279974527555,,False,balanced,entropy,5,log2,3,5,359,,,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 3, 'min_samples_split': 5, 'n_estimators': 359}",447,209,439,60,0.6371814092953523,0.44410413476263394,0.32657657657657657,0.69377990430622,0.6391804097951025,0.4350547730829421,0.32325581395348835,0.6650717703349283,0.643,0.44218749999999996,0.32792584009269987,0.6786570743405276,0.6303151575787894,0.4337164750957854,0.3186936936936937,0.6786570743405276,0.6198099049524762,0.4336810730253353,0.3145945945945946,0.697841726618705,0.0496730909889762,0.015120498117079585,0.008157890443631502,0.004475792214397387,0.004963169384207329,0.011794281212053712
8,RandomForestClassifier,9.973428535461426,2.048330545425415,0.635,0.4390253386051516,0.3233227283542818,0.6842390227530893,,False,balanced,entropy,5,log2,3,5,599,,,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 3, 'min_samples_split': 5, 'n_estimators': 599}",433,162,413,38,0.6416791604197901,0.44803695150115475,0.33030646992054485,0.6961722488038278,0.6471764117941029,0.43879173290937995,0.32857142857142857,0.6602870813397129,0.6405,0.44220325833979834,0.3268348623853211,0.6834532374100719,0.6263131565782891,0.4302059496567506,0.31543624161073824,0.6762589928057554,0.6193096548274137,0.43587842846553004,0.315450643776824,0.7050359712230215,0.929625648849705,0.09205700858255395,0.010437528274117333,0.005984051584591743,0.006523788040583319,0.015575742264132482
9,RandomForestClassifier,19.669317388534544,2.486879825592041,0.6371,0.44133966761251614,0.32531455326039277,0.6866356654389407,,False,balanced,entropy,5,log2,3,5,1000,,,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 3, 'min_samples_split': 5, 'n_estimators': 1000}",383,59,346,16,0.6461769115442278,0.45031055900621114,0.3333333333333333,0.69377990430622,0.6461769115442278,0.438985736925515,0.3281990521327014,0.6626794258373205,0.6455,0.44479248238057945,0.3302325581395349,0.6810551558752997,0.6298149074537268,0.4376899696048633,0.3203559510567297,0.6906474820143885,0.6178089044522261,0.4349112426035503,0.3144385026737968,0.7050359712230215,0.5435325176404734,0.41623376152657954,0.011492861854710861,0.005524498927711224,0.006923135478204706,0.014218893872839854
10,RandomForestClassifier,0.20801362991333008,0.03785381317138672,0.6281,0.42750993699005924,0.3159941467853259,0.6655251959198192,,False,balanced,entropy,5,log2,3,10,10,,,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 3, 'min_samples_split': 10, 'n_estimators': 10}",473,408,476,147,0.6146926536731634,0.43681519357195037,0.31440588853838064,0.715311004784689,0.631184407796102,0.4305555555555556,0.31776765375854216,0.6674641148325359,0.672,0.4225352112676056,0.3337969401947149,0.5755395683453237,0.6268134067033517,0.4339908952959029,0.3174250832408435,0.6858513189448441,0.5957978989494748,0.41364296081277213,0.29656607700312176,0.6834532374100719,0.019079288272920134,0.006656916200271578,0.02514411921820256,0.008424228406807555,0.011848357727809065,0.04757150239349373
11,RandomForestClassifier,0.3696761131286621,0.06791739463806153,0.635,0.43332458847947125,0.32106486424721226,0.6688921580438998,,False,balanced,entropy,5,log2,3,10,16,,,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 3, 'min_samples_split': 10, 'n_estimators': 16}",433,313,454,138,0.632183908045977,0.43644716692189894,0.32094594594594594,0.6818181818181818,0.6296851574212894,0.43043812451960034,0.3171007927519819,0.6698564593301436,0.668,0.4305317324185249,0.33511348464619495,0.6019184652278178,0.6253126563281641,0.43300529901589707,0.3163716814159292,0.6858513189448441,0.6198099049524762,0.43620178041543023,0.3157894736842105,0.7050359712230215,0.07531821892420992,0.015186460733831626,0.017027139146987294,0.002617909299092349,0.0072516258359528645,0.035346181910914334
12,RandomForestClassifier,0.6099915027618408,0.07895369529724121,0.6343,0.4382633790742797,0.322870837083574,0.6832749228368501,,False,balanced,entropy,5,log2,3,10,27,,,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 3, 'min_samples_split': 10, 'n_estimators': 27}",446,187,429,54,0.6476761619190404,0.44878811571540267,0.3333333333333333,0.6866028708133971,0.6286856571714143,0.4366944655041698,0.3196448390677026,0.6889952153110048,0.646,0.4460093896713615,0.3310104529616725,0.6834532374100719,0.6438219109554777,0.4294871794871795,0.32250300842358604,0.6426858513189448,0.6053026513256629,0.4303249097472924,0.30785123966942146,0.7146282973621103,0.053650015000055104,0.00562015784274708,0.015990528673147462,0.007915299376170996,0.009075185019240513,0.023121601353279234
13,RandomForestClassifier,1.0282723903656006,0.14488434791564941,0.6449,0.4413613584211269,0.32857250714886915,0.6722553142175256,,False,balanced,entropy,5,log2,3,10,46,,,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 3, 'min_samples_split': 10, 'n_estimators': 46}",321,58,309,135,0.6481759120439781,0.4508580343213729,0.33449074074074076,0.6913875598086124,0.6481759120439781,0.4368,0.328125,0.65311004784689,0.648,0.4376996805111821,0.3281437125748503,0.657074340527578,0.6413206603301651,0.43940578577013295,0.3259860788863109,0.6738609112709832,0.6388194097048524,0.4420401854714065,0.3261117445838084,0.6858513189448441,0.042859017830359024,0.015239357794905315,0.004021051833129567,0.005074232027816706,0.003103733887944883,0.015170681406964768
14,RandomForestClassifier,1.3310737609863281,0.18385467529296876,0.6284,0.43659768218257433,0.3195720177742217,0.6895100725161497,,False,balanced,entropy,5,log2,3,10,77,,,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 3, 'min_samples_split': 10, 'n_estimators': 77}",471,239,465,3,0.6336831584207896,0.44427596664139496,0.32519422863485015,0.7009569377990431,0.6451774112943528,0.4409448818897639,0.3286384976525822,0.6698564593301436,0.631,0.4425981873111782,0.3230429988974642,0.7026378896882494,0.6288144072036018,0.4327217125382263,0.3176206509539843,0.6786570743405276,0.6033016508254128,0.4224326292789512,0.303347280334728,0.6954436450839329,0.09100266721447049,0.011123502222336483,0.013755666501285553,0.008117428348141373,0.00886376150332431,0.012983156956478425
15,RandomForestClassifier,2.649358940124512,0.37688531875610354,0.6347,0.43864552656076883,0.3230656416052758,0.6837571104838618,,False,balanced,entropy,5,log2,3,10,129,,,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 3, 'min_samples_split': 10, 'n_estimators': 129}",439,175,422,46,0.6356821589205397,0.4473085670962851,0.3274139844617092,0.7057416267942583,0.6421789105447276,0.4335443037974684,0.32387706855791965,0.6555023923444976,0.6475,0.4426877470355731,0.330188679245283,0.6714628297362111,0.6353176588294147,0.43879907621247116,0.3231292517006803,0.6834532374100719,0.6128064032016008,0.43088235294117644,0.3107104984093319,0.7026378896882494,0.20411216936139676,0.08510875765829531,0.011834174378549618,0.005961897745896706,0.006676694250883111,0.018920021626811293
16,RandomForestClassifier,3.691736173629761,0.42284255027770995,0.6355,0.4378305153426547,0.32300436413394246,0.6799259199339094,,False,balanced,entropy,5,log2,3,10,215,,,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 3, 'min_samples_split': 10, 'n_estimators': 215}",424,205,424,97,0.6456771614192903,0.44996121024049657,0.33295063145809417,0.69377990430622,0.6406796601699151,0.4325177584846093,0.32273262661955243,0.6555023923444976,0.647,0.44409448818897646,0.3305978898007034,0.6762589928057554,0.6283141570785392,0.42977743668457413,0.3160270880361174,0.6714628297362111,0.615807903951976,0.4327917282127031,0.3127001067235859,0.7026378896882494,0.27116173265348836,0.005677199799005441,0.011848324552787977,0.0078089758664904455,0.007892982712794443,0.016670008370346736
17,RandomForestClassifier,5.1018579483032225,0.6234978199005127,0.6379,0.4397730650797843,0.32488035573454765,0.6808829076451758,,False,balanced,entropy,5,log2,3,10,359,,,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 3, 'min_samples_split': 10, 'n_estimators': 359}",365,127,362,85,0.6456771614192903,0.4525096525096525,0.33409350057012543,0.7009569377990431,0.6481759120439781,0.43769968051118213,0.328537170263789,0.6555023923444976,0.643,0.44218749999999996,0.32792584009269987,0.6786570743405276,0.631815907953977,0.43297380585516176,0.318955732122588,0.6738609112709832,0.6208104052026013,0.43348281016442447,0.31487513572204123,0.6954436450839329,0.17479309425912246,0.0411141233129972,0.010208599693708083,0.007185912231453804,0.006967301085058878,0.016209922838520015
18,RandomForestClassifier,9.81066312789917,1.5836435794830321,0.6361,0.43951552525176174,0.3239258708583956,0.6837632278865902,,False,balanced,entropy,5,log2,3,10,599,,,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 3, 'min_samples_split': 10, 'n_estimators': 599}",405,141,397,43,0.6401799100449775,0.4461538461538461,0.3287981859410431,0.69377990430622,0.63968015992004,0.43003952569169956,0.32113341204250295,0.6507177033492823,0.64,0.4427244582043344,0.32685714285714285,0.6858513189448441,0.6383191595797899,0.44083526682134566,0.3253424657534247,0.6834532374100719,0.6223111555777889,0.437825763216679,0.3174946004319654,0.7050359712230215,0.5280623252462727,0.24439017643401173,0.006923110773695999,0.005455653374810546,0.004086360265033974,0.018164229591479016
19,RandomForestClassifier,15.122659587860108,1.6927660942077636,0.6393,0.4417734455778004,0.3264045537117496,0.6837587380813053,,False,balanced,entropy,5,log2,3,10,1000,,,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 3, 'min_samples_split': 10, 'n_estimators': 1000}",349,41,324,45,0.6476761619190404,0.4530643910007757,0.33524684270952926,0.6985645933014354,0.6486756621689156,0.4398406374501992,0.32974910394265233,0.6602870813397129,0.644,0.44375000000000003,0.3290845886442642,0.6810551558752997,0.6338169084542271,0.43605546995377503,0.32122587968217936,0.6786570743405276,0.6223111555777889,0.43614637789395067,0.31670281995661603,0.7002398081534772,1.1145397206095518,0.059392979978830966,0.009987571739937445,0.006316969687629402,0.006595167862322115,0.01466513047384647
20,RandomForestClassifier,0.1798344612121582,0.04296817779541016,0.6369,0.4306937002148953,0.3206232446802952,0.6588567467557055,,False,balanced,entropy,5,log2,3,15,10,,,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 3, 'min_samples_split': 15, 'n_estimators': 10}",387,362,458,155,0.6331834082958521,0.44140030441400313,0.3236607142857143,0.69377990430622,0.665167416291854,0.4163763066202091,0.3273972602739726,0.5717703349282297,0.6465,0.4437450826121165,0.33021077283372363,0.6762589928057554,0.6218109054527263,0.4246575342465754,0.3110367892976589,0.6690647482014388,0.6178089044522261,0.4272863568215892,0.3107960741548528,0.6834532374100719,0.01923546613573468,0.007890544361725938,0.017304802430367312,0.010374379892978017,0.008190737846496826,0.04431646671746702
21,RandomForestClassifier,0.2638181209564209,0.04605908393859863,0.6381,0.4344151896714998,0.3224071536337598,0.6660391340516105,,False,balanced,entropy,5,log2,3,15,16,,,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 3, 'min_samples_split': 15, 'n_estimators': 16}",364,292,434,143,0.6456771614192903,0.4395256916996047,0.3282172373081464,0.6650717703349283,0.6346826586706646,0.4184566428003182,0.3134684147794994,0.6291866028708134,0.6495,0.44497228820269197,0.3321513002364066,0.6738609112709832,0.6283141570785392,0.43669446550416985,0.31929046563192903,0.6906474820143885,0.6323161580790395,0.43243243243243246,0.31890660592255127,0.6714628297362111,0.01182246558998464,0.005211393680515557,0.00810230934992328,0.008961105246776723,0.006791464367487018,0.020275967740106107
22,RandomForestClassifier,0.42992262840270995,0.06666378974914551,0.6366,0.4383196545967874,0.323616738108725,0.6794542884352803,,False,balanced,entropy,5,log2,3,15,27,,,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 3, 'min_samples_split': 15, 'n_estimators': 27}",393,184,405,102,0.6511744127936032,0.44426751592356684,0.3329355608591885,0.6674641148325359,0.6316841579210395,0.42912470952749804,0.3172966781214204,0.6626794258373205,0.633,0.44309559939301973,0.32408435072142067,0.7002398081534772,0.639319659829915,0.4345098039215686,0.32284382284382285,0.6642685851318945,0.6278139069534767,0.44060150375939855,0.3209200438116101,0.7026378896882494,0.05517646056000421,0.01602425823534373,0.008175658820569112,0.005700975649668936,0.005194829976444421,0.018028375399343266
